Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Requests
"2026-04-10T11:00:06.464Z","","","Included","claude-4.6-opus-max-thinking","No","315216","93500","10470008","57070","10935794","2"
"2026-04-10T10:22:43.315Z","","","Included","claude-4.6-opus-max-thinking","No","208409","62068","10381613","63413","10715503","2"
"2026-04-10T10:17:51.192Z","","","Included","claude-4.6-opus-max-thinking","No","120052","120421","1437653","19929","1698055","2"
"2026-04-10T09:55:27.903Z","","","Included","claude-4.6-opus-max-thinking","No","336660","164861","4924480","33404","5459405","2"
"2026-04-10T08:32:04.319Z","","","Included","claude-4.6-opus-max-thinking","No","227588","39","4296039","21067","4544733","2"
"2026-04-10T08:01:57.452Z","","","Included","composer-2-fast","No","0","73490","175936","4698","254124","2"
"2026-04-10T08:01:44.587Z","","","Included","claude-4.6-opus-max-thinking","No","182137","41","2737545","18862","2938585","2"
"2026-04-10T07:19:15.440Z","","","Included","claude-4.6-opus-max-thinking","No","677537","184354","10703320","111094","11676305","2"
"2026-04-10T07:17:07.479Z","","","Included","claude-4.6-opus-max-thinking","No","135652","3","0","9","135664","2"
"2026-04-10T07:08:42.829Z","","","Included","claude-4.6-opus-max-thinking","No","137729","10","837518","9877","985134","2"
"2026-04-10T05:00:25.356Z","","","Included","claude-4.6-opus-max-thinking","No","","","","","","Free"
"2026-04-10T05:00:17.462Z","","","Included","claude-4.6-opus-max-thinking","No","532","2975","312350","30635","346492","2"
"2026-04-10T04:59:58.388Z","","","Included","claude-4.6-opus-max-thinking","No","939","1","108709","185","109834","2"
"2026-04-10T04:35:14.046Z","","","Included","claude-4.6-opus-max-thinking","No","143413","156287","4862469","72494","5234663","2"
"2026-04-10T04:30:39.779Z","","","Included","claude-4.6-opus-max-thinking","No","52608","47","7465139","38819","7556613","2"
"2026-04-10T04:11:58.281Z","","","Errored, No Charge","claude-4.6-opus-max-thinking","No","131201","24","2608633","17221","2757079","-"
"2026-04-10T04:11:54.690Z","","","Included","claude-4.6-opus-max-thinking","No","289569","130170","1201083","37893","1658715","2"
"2026-04-10T04:11:18.797Z","","","Included","claude-4.6-opus-max-thinking","No","79260","2","117796","565","197623","2"
"2026-04-10T04:11:14.601Z","","","Included","claude-4.6-opus-max-thinking","No","4057","3","530978","574","535612","2"
"2026-04-10T04:06:44.853Z","","","Included","claude-4.6-opus-max-thinking","No","98717","21","1705045","12506","1816289","2"
"2026-04-10T03:26:31.012Z","","","Included","claude-4.6-opus-max-thinking","No","750271","395818","9239494","97540","10483123","2"
"2026-04-10T03:11:22.244Z","","","Included","claude-4.6-opus-max-thinking","No","538404","353874","15774476","104495","16771249","2"
"2026-04-10T03:08:43.787Z","","","Included","claude-4.6-opus-max-thinking","No","223580","14","1161234","41090","1425918","2"
"2026-04-10T02:50:21.893Z","","","Included","claude-4.6-opus-max-thinking","No","51986","133801","248505","16186","450478","2"
"2026-04-10T02:33:05.193Z","","","Included","claude-4.6-opus-max-thinking","No","199368","171274","7745445","86174","8202261","2"
"2026-04-10T02:32:31.256Z","","","Included","claude-4.6-opus-max-thinking","No","32658","37460","17696","1077","88891","2"
"2026-04-09T09:35:43.275Z","","","Included","claude-4.6-opus-max-thinking","No","123454","26","2367179","42961","2533620","2"
"2026-04-09T09:32:17.311Z","","","Included","claude-4.6-opus-max-thinking","No","52960","7","153309","1846","208122","2"
"2026-04-09T09:09:56.697Z","","","Included","claude-4.6-opus-max-thinking","No","166946","15","778829","11969","957759","2"
"2026-04-09T08:50:10.337Z","","","Included","composer-2","No","0","136428","1089568","6269","1232265","1"
"2026-04-09T08:34:13.648Z","","","Included","composer-2","No","0","213020","946240","6148","1165408","1"
"2026-04-09T08:32:51.630Z","","","Included","composer-2","No","","","","","","Free"
"2026-04-09T08:29:57.253Z","","","Included","composer-2","No","0","122170","68192","2409","192771","1"
"2026-04-09T04:15:08.348Z","","","Included","claude-4.6-opus-max-thinking","No","160450","8","792839","1536","954833","2"
"2026-04-09T03:40:18.528Z","","","Included","claude-4.6-opus-max-thinking","No","155028","23","2142601","43838","2341490","2"
"2026-04-08T07:42:34.778Z","","","Included","claude-4.6-opus-max-thinking","No","152440","17","1933977","26450","2112884","2"
"2026-04-08T04:12:01.082Z","","","Included","claude-4.6-opus-max-thinking","No","273595","308661","2892967","36589","3511812","2"
"2026-04-08T03:42:31.705Z","","","Included","claude-4.6-opus-max-thinking","No","181591","59995","6732661","45038","7019285","2"
"2026-04-08T03:34:31.767Z","","","Included","claude-4.6-opus-max-thinking","No","96846","119824","882089","31313","1130072","2"
"2026-04-07T09:09:59.882Z","","","Included","claude-4.6-opus-max-thinking","No","245970","96615","2502823","28846","2874254","2"
"2026-04-07T08:47:20.161Z","","","Included","claude-4.6-opus-max-thinking","No","308813","10","1028380","30984","1368187","2"
"2026-04-07T08:26:55.290Z","","","Included","claude-4.6-opus-max-thinking","No","211073","18","1782403","45022","2038516","2"
"2026-04-07T07:50:44.073Z","","","Included","claude-4.6-opus-max-thinking","No","240935","116023","3984591","33915","4375464","2"
"2026-04-07T07:23:18.765Z","","","Included","claude-4.6-opus-max-thinking","No","146068","17","1911715","20786","2078586","2"
"2026-04-03T10:10:41.548Z","","","Included","claude-4.6-opus-max-thinking","No","","","","","","Free"
"2026-04-03T10:02:36.423Z","","","Included","claude-4.6-opus-max-thinking","No","121487","22","2038374","27599","2187482","2"
"2026-04-03T09:42:50.596Z","","","Included","claude-4.6-opus-max-thinking","No","80288","118265","3516314","37954","3752821","2"
"2026-04-03T09:35:26.316Z","","","Included","claude-4.6-opus-max-thinking","No","160389","12","1323337","6486","1490224","2"
"2026-04-03T09:10:20.136Z","","","Included","claude-4.6-opus-max-thinking","No","371052","152165","3521046","45660","4089923","2"
"2026-04-03T09:05:11.905Z","","","Included","claude-4.6-opus-max-thinking","No","162537","28669","228351","22083","441640","2"
"2026-04-03T09:03:38.954Z","","","Included","claude-4.6-opus-max-thinking","No","162006","3","0","26","162035","Free"
"2026-04-03T08:51:42.448Z","","","Included","claude-4.6-opus-max-thinking","No","","","","","","Free"
"2026-04-03T08:25:40.879Z","","","Included","claude-4.6-opus-max-thinking","No","146928","49","5288996","44885","5480858","2"
"2026-04-03T08:22:00.392Z","","","Included","claude-4.6-opus-max-thinking","No","26142","23789","383338","12336","445605","2"
"2026-04-03T08:20:15.577Z","","","Included","claude-4.6-opus-max-thinking","No","31703","34370","195584","3399","265056","2"
"2026-04-01T06:42:00.333Z","","","Included","claude-4.6-opus-max-thinking","No","2197","6","574880","961","578044","2"
"2026-04-01T06:40:17.840Z","","","Included","claude-4.6-opus-max-thinking","No","3249","5","421182","1744","426180","2"
"2026-04-01T06:25:34.036Z","","","Included","claude-4.6-opus-max-thinking","No","139437","19","1931851","48881","2120188","2"
"2026-04-01T06:07:16.052Z","","","Included","claude-4.6-opus-max-thinking","No","278933","32432","1269396","19164","1599925","2"
"2026-04-01T05:57:43.589Z","","","Included","claude-4.6-opus-max-thinking","No","384118","228041","588544","54528","1255231","2"
"2026-04-01T03:38:52.541Z","","","Included","claude-4.6-opus-max-thinking","No","333184","67","7622996","59874","8016121","2"
"2026-04-01T03:32:31.738Z","","","Included","claude-4.6-opus-max-thinking","No","58527","105296","897038","24754","1085615","2"
"2026-03-31T08:51:45.813Z","","","Included","composer-2-fast","No","0","82586","6720","2440","91746","2"
"2026-03-27T06:37:10.341Z","","","Included","claude-4.6-opus-max-thinking","No","110071","11","745020","7562","862664","2"
"2026-03-25T05:55:51.906Z","","","Included","gpt-5.3-codex-xhigh-fast","No","0","118265","3262464","23984","3404713","2"
"2026-03-24T09:51:28.195Z","bc-d78b7b31-c4a1-461d-a2aa-9a1e870bdac2","","Included","claude-4.6-opus-high-thinking","Yes","290479","70868","3837013","46434","4244794","141.5"
"2026-03-23T09:10:35.245Z","","","Included","auto","No","0","91701","388608","6878","487187","1"
"2026-03-23T09:01:28.804Z","","","Included","claude-4.6-opus-max-thinking","No","66852","9","328345","12377","407583","2"
"2026-03-23T06:30:17.400Z","","","Included","claude-4.6-opus-max-thinking","No","211489","128947","89412","14030","443878","2"
"2026-03-23T06:14:24.089Z","","","Included","claude-4.6-opus-max-thinking","No","187538","115351","536381","24962","864232","2"
"2026-03-23T04:49:02.215Z","","","Included","claude-4.6-opus-max-thinking","No","170810","15","1836981","22091","2029897","2"
"2026-03-23T04:31:37.356Z","","","Included","claude-4.6-opus-max-thinking","No","138608","7","512728","18285","669628","2"
"2026-03-23T03:59:25.761Z","","","Included","claude-4.6-opus-max-thinking","No","114701","13","968075","21515","1104304","2"
"2026-03-23T03:35:01.355Z","","","Included","claude-4.6-opus-max-thinking","No","239044","119984","1093165","33659","1485852","2"
"2026-03-23T02:32:27.489Z","","","Included","claude-4.6-opus-max-thinking","No","171176","6","491177","3550","665909","2"
"2026-03-23T02:25:46.151Z","","","Included","claude-4.6-opus-max-thinking","No","2766","3","473199","3293","479261","2"
"2026-03-23T02:13:09.578Z","","","Included","composer-2-fast","No","0","210227","905856","6451","1122534","2"
"2026-03-23T02:13:02.467Z","","","Included","composer-2-fast","No","0","64203","548352","5624","618179","2"
"2026-03-23T02:07:09.996Z","","","Included","composer-2-fast","No","0","83329","1023104","6217","1112650","2"
"2026-03-23T02:00:35.848Z","","","Included","composer-2-fast","No","0","121817","3191968","10131","3323916","2"
"2026-03-23T02:00:29.313Z","","","Included","composer-2-fast","No","0","40491","362176","5149","407816","2"
"2026-03-23T02:00:04.537Z","","","Included","claude-4.6-opus-max-thinking","No","317685","115741","2971113","59713","3464252","2"
"2026-03-20T13:57:59.899Z","","","Included","claude-4.6-opus-high-thinking","No","156522","28","2686851","54061","2897462","2"
"2026-03-20T13:47:10.962Z","","","Included","claude-4.6-opus-high-thinking","No","0","111075","0","10170","121245","2"
"2026-03-20T03:57:08.141Z","","","Included","auto","No","0","8093","0","789","8882","1"
"2026-03-20T01:17:38.632Z","","","Included","claude-4.6-opus-high-thinking","No","177294","20","2893221","12371","3082906","2"
"2026-03-19T07:30:56.380Z","","","Included","claude-4.6-opus-high-thinking","No","281411","5","150218","26382","458016","2"
"2026-03-19T06:30:19.270Z","","","Included","claude-4.6-opus-high-thinking","No","119426","11","891087","14821","1025345","2"
"2026-03-19T04:34:44.826Z","","","Included","claude-4.6-opus-high-thinking","No","268505","118915","2303400","55381","2746201","2"
"2026-03-19T03:45:29.029Z","","","Included","claude-4.6-opus-high-thinking","No","151139","3","0","12073","163215","2"
"2026-03-18T04:11:10.960Z","","","Included","claude-4.6-opus-high-thinking","No","1713","3","145249","2556","149521","2"
"2026-03-18T04:02:03.616Z","","","Included","claude-4.6-opus-high-thinking","No","145249","17","1730297","21916","1897479","2"
"2026-03-18T02:52:09.594Z","","","Included","claude-4.6-opus-high-thinking","No","270559","122310","4756023","36356","5185248","2"
"2026-03-18T02:03:11.201Z","","","Included","claude-4.6-opus-high-thinking","No","96829","23","2386956","29254","2513062","2"
"2026-03-18T01:57:50.243Z","","","Included","claude-4.6-opus-high-thinking","No","66516","15","736624","3475","806630","2"
"2026-03-17T10:16:23.969Z","","","Included","claude-4.6-opus-high-thinking","No","227267","150620","649941","12854","1040682","2"
"2026-03-17T10:08:36.959Z","","","Included","claude-4.6-opus-high-thinking","No","2149","3","177305","3970","183427","2"
"2026-03-17T10:04:33.050Z","","","Included","claude-4.6-opus-high-thinking","No","177305","7","683531","3612","864455","2"
"2026-03-17T06:14:08.476Z","","","Included","claude-4.6-opus-max-thinking","No","166047","232236","717624","9934","1125841","2"
"2026-03-17T05:49:38.317Z","","","Included","claude-4.6-opus-max-thinking","No","160220","90372","642857","8911","902360","2"
"2026-03-17T04:31:44.943Z","","","Included","claude-4.6-opus-max-thinking","No","148050","6","426741","5135","579932","2"
"2026-03-17T03:52:46.853Z","","","Included","claude-4.6-opus-max-thinking","No","136206","14","1270216","14390","1420826","2"
"2026-03-17T03:52:08.703Z","","","Aborted, Not Charged","claude-4.6-opus-max-thinking","No","","","","","","0"
"2026-03-17T03:38:51.179Z","","","Included","claude-4.6-opus-max-thinking","No","262427","146088","517409","9114","935038","2"
"2026-03-17T03:22:42.535Z","","","Included","claude-4.6-opus-max-thinking","No","23739","125503","1164816","14737","1328795","2"
"2026-03-17T03:13:45.250Z","","","Included","claude-4.6-opus-max-thinking","No","51247","9","1191539","9748","1252543","2"
"2026-03-17T03:12:20.913Z","","","Included","claude-4.6-opus-max-thinking","No","106893","6","304058","1699","412656","2"
"2026-03-17T02:31:45.573Z","","","Included","composer-1.5","No","0","72508","264448","6222","343178","2"
"2026-03-17T02:31:26.023Z","","","Included","claude-4.6-opus-max-thinking","No","93905","18","906815","13816","1014554","2"
"2026-03-16T09:28:15.516Z","","","Included","auto","No","0","45337","68736","1042","115115","1"
"2026-03-16T08:56:29.908Z","","","Included","auto","No","0","75653","180096","5032","260781","1"
"2026-03-16T07:39:07.433Z","","","Included","auto","No","0","19751","361856","2092","383699","1"
"2026-03-16T07:25:54.708Z","","","Included","auto","No","0","104247","390144","3482","497873","1"
"2026-03-16T07:23:55.293Z","","","Included","auto","No","0","29379","122880","1782","154041","1"
"2026-03-16T06:05:28.160Z","","","Included","claude-4.6-opus-max-thinking","No","52832","15","569467","17688","640002","2"
"2026-03-16T03:04:56.341Z","bc-0361eaea-75e6-41f5-a8e0-58755aeb9392","","Free","claude-4.6-opus-high-thinking","Yes","47902","5638","11741102","26367","11821009","Free"
"2026-03-16T02:58:00.437Z","bc-0361eaea-75e6-41f5-a8e0-58755aeb9392","","Included","claude-4.6-opus-high-thinking","Yes","125725","52647","1102244","15359","1295975","47.3"
"2026-03-16T02:39:30.487Z","bc-cd9b9432-571b-4ff7-b34b-cd5857732355","","Included","claude-4.6-opus-high-thinking","Yes","259849","8498","2712494","22885","3003726","Free"
"2026-03-16T02:39:30.462Z","bc-aa3ab19d-71b1-4241-97bf-20be9ef5ba0d","","Included","claude-4.6-opus-high-thinking","Yes","102388","475","3407204","14403","3524470","Free"
"2026-03-12T08:59:21.136Z","","","Included","claude-4.6-opus-max-thinking","No","294252","88507","4608901","32224","5023884","2"
"2026-03-12T08:50:43.277Z","","","Included","claude-4.6-opus-max-thinking","No","73033","13","609795","34505","717346","2"
"2026-03-12T08:45:46.336Z","","","Included","claude-4.6-opus-max-thinking","No","203863","78343","644311","30045","956562","2"
"2026-03-12T08:26:52.189Z","","","Included","claude-4.6-opus-max-thinking","No","48845","7","215936","18067","282855","2"
"2026-03-12T08:20:12.708Z","","","Included","claude-4.6-opus-max-thinking","No","183112","93471","2404365","26542","2707490","2"
"2026-03-12T07:13:42.673Z","","","Included","claude-4.6-opus-max-thinking","No","253540","12","1088519","39055","1381126","2"
"2026-03-12T07:03:18.335Z","","","Included","claude-4.6-opus-max-thinking","No","81507","376464","1017188","34235","1509394","2"
"2026-03-12T06:19:02.185Z","","","Included","claude-4.6-opus-max-thinking","No","37656","6","79179","2699","119540","2"
"2026-03-12T05:52:26.143Z","","","Included","claude-4.6-opus-max-thinking","No","3473","3","130471","338","134285","2"
"2026-03-12T05:45:02.424Z","","","Included","claude-4.6-opus-max-thinking","No","18124","10","981493","16378","1016005","2"
"2026-03-12T05:41:05.684Z","","","Included","claude-4.6-opus-max-thinking","No","112347","3","0","9","112359","2"
